tns_name,previous_name,repeater_name,ra,ra_err,ra_notes,dec,dec_err,dec_notes,gl,gb,exp_up,exp_up_err,exp_up_notes,exp_low,exp_low_err,exp_low_notes,bonsai_snr,bonsai_dm,low_ft_68,up_ft_68,low_ft_95,up_ft_95,snr_fitb,dm_fitb,dm_fitb_err,dm_exc_ne2001,dm_exc_ymw16,bc_width,scat_time,scat_time_err,flux,flux_err,flux_notes,fluence,fluence_err,fluence_notes,sub_num,mjd_400,mjd_400_err,mjd_inf,mjd_inf_err,width_fitb,width_fitb_err,sp_idx,sp_idx_err,sp_run,sp_run_err,high_freq,low_freq,peak_freq,chi_sq,dof,flag_frac,excluded_flag
FRB20190527B,-9999,FRB20181128A,73.92,0.14,-9999,63.220,0.073,-9999,146.73,12.3,13,13,A significant fraction of the localization region of the burst is falling between the FWHM of two beams resulting in a large error on the exposure. See Section 2.2.,-9999,-9999,-9999,9.4,449.7,0,5.9,0,25.6,10,449.819,0.067,337.4,297.9,0.00885,<0.0033,-9999,0.36,0.29,-9999,2.04,0.87,-9999,0,58630.860899776,0.000000015,58630.860764891,0.000000025,0.00212,0.00061,11.8,4.7,-12.7,5.3,800.2,416.2,637.0,369868.919,371482,0.403,0
FRB20190527C,-9999,-9999,100.22,0.13,-9999,57.000,0.038,-9999,158.61,21.11,26.3,7.0,-9999,-9999,-9999,-9999,48.7,535.4,0,6.0,0,11.5,80.2,535.4368,0.0019,461.6,451.3,0.00688,0.00381,0.00016,3.0,1.7,-9999,20,12,-9999,0,58630.93271431925,0.00000000079,58630.93255376069,0.00000000098,0.000491,0.000047,0.65,0.28,-3.97,0.40,800.2,400.2,434.3,576333.68,563609,0.396,0
FRB20190529A,-9999,-9999,68.06,0.22,-9999,40.32,0.23,-9999,161.89,-5.29,14.9,8.8,-9999,-9999,-9999,-9999,10.6,703.6,0,2.0,0,3.6,8.3,704.450,0.081,539.0,482.8,0.00393,<0.0015,-9999,0.47,0.25,-9999,1.45,0.49,-9999,0,58632.8374881784,0.0000000060,58632.837276939,0.000000025,0.00104,0.00024,24.2,9.6,-97,35,528.9,400.2,453.4,365286.229,367226,0.41,0
FRB20190530A,-9999,-9999,68.740,0.025,-9999,60.59,0.20,-9999,147.22,8.75,25,13,-9999,-9999,-9999,-9999,11.5,554.8,0,2.6,0,5.2,14.9,555.445,0.024,416.2,353.1,0.00197,<0.0013,-9999,0.58,0.41,-9999,1.69,0.90,-9999,0,58633.8387412248,0.0000000026,58633.8385746666,0.0000000077,0.00102,0.00013,17.7,4.9,-91,22,517.3,400.2,441.1,338724.627,340474,0.453,0
FRB20190531A,-9999,-9999,203.960,0.071,-9999,81.72,0.24,-9999,120.99,35.24,79,45,-9999,84,42,-9999,10.9,325.1,0,0,0,0,14.4,324.6981,0.0062,280.7,287.2,0.00098,<0.00075,-9999,0.0,0.0,-9999,0.0,0.0,-9999,0,58634.2183160128,0.0000000020,58634.2182186473,0.0000000027,0.000628,0.000061,5.6,1.9,-15.0,3.7,714.2,400.2,482.8,315430.989,314330,0.495,0
FRB20190531B,-9999,-9999,259.9100,0.0060,-9999,49.32,0.13,-9999,75.9,34.89,23.0,6.0,-9999,-9999,-9999,-9999,55.3,166.6,0,0,0,0,122.4,167.9597,0.0010,124.9,132.6,0.00197,<0.00069,-9999,0.0,0.0,-9999,0.0,0.0,-9999,0,58634.36650017866,0.00000000026,58634.36644981349,0.00000000040,0.0006703,0.0000078,15.15,0.44,-44.4,1.2,595.9,400.2,474.6,334110.448,327706,0.474,0
FRB20190531C,-9999,-9999,331.14,0.24,-9999,43.00,0.24,-9999,93.31,-10.07,15.0,9.2,-9999,-9999,-9999,-9999,9.7,477.2,0,2.3,0,5.2,12.2,478.202,0.034,345.8,359.4,0.00295,<0.0019,-9999,0.37,0.31,-9999,1.2,1.0,-9999,0,58634.5647882661,0.0000000045,58634.564644870,0.000000011,0.00145,0.00022,18.3,5.7,-74,21,540.6,400.2,453.0,402787.989,403706,0.352,0
FRB20190531E,-9999,-9999,15.20,0.26,-9999,0.54,0.37,-9999,127.96,-62.24,11.1,6.2,-9999,-9999,-9999,-9999,9.5,328.4,0,3.7,0,7.5,14.2,328.2034,0.0025,296.2,305.6,0.00098,<0.00056,-9999,2.7,1.8,-9999,5.3,2.9,-9999,0,58634.6862777651,0.0000000026,58634.6861793485,0.0000000027,0.000465,0.000047,1.1,4.8,4.6,4.6,800.2,527.0,800.2,176993.797,174794,0.438,0
FRB20190601A,-9999,-9999,190.11,0.21,-9999,62.72,0.21,-9999,125.09,54.36,25,14,-9999,-9999,-9999,-9999,15.1,2228.9,0,3.3,0,7.2,16.4,2227.891,0.012,2194.9,2203.1,0.0059,<0.0021,-9999,0.73,0.63,-9999,2.7,2.4,-9999,0,58635.1706003748,0.0000000040,58635.1699323090,0.0000000053,0.00172,0.00019,7.3,2.1,-7.8,2.5,800.2,400.2,638.9,340448.38,339866,0.454,0
FRB20190601B,-9999,-9999,17.88,0.17,-9999,23.820,0.036,-9999,128.83,-38.82,9.6,7.3,-9999,-9999,-9999,-9999,29.3,789.3,0,5.8,0,10.0,62.7,787.795,0.087,745.9,754.7,0.02458,0.00567,0.00026,1.00,0.40,-9999,13.0,3.9,-9999,0,58635.6887036864,0.0000000064,58635.688467454,0.000000027,0.00404,0.00036,9.7,1.0,-68.6,4.7,515.9,400.2,429.5,890218.259,883113,0.433,0
FRB20190601D,-9999,-9999,85.86,0.23,-9999,79.35,0.26,-9999,134.05,23.58,64,36,-9999,56,33,-9999,10.6,669.6,2.4,2.7,6.3,6.3,11.5,668.47,0.10,604.6,602.3,0.01081,<0.0061,-9999,0.63,0.36,-9999,5.7,1.7,-9999,0,58635.871795683,0.000000013,58635.871595231,0.000000034,0.00467,0.00072,-2.9,1.8,0.3,3.1,800.2,400.2,400.2,509979.242,509802,0.454,0
FRB20190601C,-9999,-9999,88.52,0.18,-9999,28.470,0.057,-9999,181.35,1.35,10.9,6.7,-9999,-9999,-9999,-9999,25.1,423.8,0,3.6,0,6.5,47.9,424.0656,0.0061,237.7,137.3,0.0059,0.000119,0.000038,1.32,0.70,-9999,5.8,2.5,-9999,0,58635.8844813832,0.0000000020,58635.8843542210,0.0000000027,0.000684,0.000037,35.3,2.6,-68.8,4.9,620.8,430.6,517.0,351448.028,346548,0.443,0
FRB20190601C,-9999,-9999,88.52,0.18,-9999,28.470,0.057,-9999,181.35,1.35,10.9,6.7,-9999,-9999,-9999,-9999,25.1,423.8,0,3.6,0,6.5,47.9,424.0656,0.0061,237.7,137.3,0.0059,0.000119,0.000038,1.32,0.70,-9999,5.8,2.5,-9999,1,58635.8844814239,0.0000000021,58635.8843542617,0.0000000028,0.000510,0.000062,36.1,4.2,-79.5,9.1,595.4,423.6,502.2,351448.028,346548,0.443,0
FRB20190603B,-9999,-9999,48.87,0.22,-9999,74.28,0.41,-9999,132.39,14.12,45,24,-9999,31,19,-9999,11.8,503.0,1.7,0.2,2.8,0.4,12.7,504.317,0.022,404.0,372.3,0.00393,<0.0019,-9999,1.7,1.1,-9999,6.2,2.7,-9999,0,58637.2675883650,0.0000000059,58637.2674371382,0.0000000088,0.00154,0.00017,-0.2,1.8,-6.8,3.8,706.1,400.2,400.2,315485.799,316154,0.492,0
FRB20190603A,-9999,FRB20180916B,29.5031258,6e-07,RA from Marcote et al. (2020),65.7167542,6e-07,Dec from Marcote et al. (2020),129.71,3.73,46.06,0,No error on exposure due to precise position. See Section 2.2.,-9999,-9999,-9999,9.3,347.8,0,6.8,0,26.1,10.5,349.581,0.014,150.6,24.7,0.00393,<0.0022,-9999,0.57,0.27,-9999,0.76,0.18,-9999,0,58637.7148544904,0.0000000078,58637.7147496633,0.0000000088,0.00171,0.00023,17.3,7.2,-15.9,7.1,800.2,472.2,691.2,348169.416,345946,0.444,0
FRB20190604D,-9999,-9999,199.93,0.20,-9999,15.73,0.24,-9999,334.31,76.85,12.3,6.6,-9999,-9999,-9999,-9999,15.2,1020.6,0,2.4,0,4.1,15,1021.169,0.010,996.4,1000.8,0.00295,<0.0019,-9999,0.82,0.36,-9999,2.48,0.79,-9999,0,58638.1886530344,0.0000000058,58638.1883468221,0.0000000065,0.00163,0.00015,6.3,2.0,-7.1,2.5,800.2,400.2,622.6,335648.824,335002,0.462,0
FRB20190604A,190604.J1435+53,FRB20190604A,218.78,0.16,-9999,53.28,0.17,-9999,93.76,57.58,22.0,9.9,-9999,-9999,-9999,-9999,33.8,553.2,0,3.4,0,6.4,70,552.485,0.024,520.9,528.7,0.00983,0.00183,0.00018,0.92,0.41,-9999,7.8,2.5,-9999,0,58638.2430236954,0.0000000040,58638.2428580248,0.0000000083,0.00184,0.00012,29.1,1.6,-182.4,8.8,484.9,400.2,433.4,515810.945,515273,0.448,0
FRB20190604E,-9999,-9999,235.59,0.21,-9999,32.06,0.21,-9999,51.08,52.76,11.4,6.4,-9999,-9999,-9999,-9999,16.8,1218.0,0,1.4,0,2.5,19.7,1218.5965,0.0077,1192.6,1193.4,0.00197,<0.0011,-9999,1.16,0.49,-9999,2.26,0.82,-9999,0,58638.2887713904,0.0000000045,58638.2884059764,0.0000000051,0.000962,0.000068,-1.2,1.0,-2.5,1.9,800.2,400.2,400.2,342204.039,341690,0.451,0
FRB20190604F,-9999,FRB20180916B,29.5031258,6e-07,RA from Marcote et al. (2020),65.7167542,6e-07,Dec from Marcote et al. (2020),129.71,3.73,46.06,0,No error on exposure due to precise position. See Section 2.2.,-9999,-9999,-9999,42.2,352.6,0,6.8,0,26.1,98.8,348.7248,0.0038,149.8,23.9,0.00786,0.00200,0.00044,3.37,0.82,-9999,21.0,4.0,-9999,0,58638.7164328824,0.0000000018,58638.7163283122,0.0000000021,0.000854,0.000041,59.2,2.5,-58.5,2.4,800.2,544.3,663.7,531144.116,522559,0.44,0
FRB20190604F,-9999,FRB20180916B,29.5031258,6e-07,RA from Marcote et al. (2020),65.7167542,6e-07,Dec from Marcote et al. (2020),129.71,3.73,46.06,0,No error on exposure due to precise position. See Section 2.2.,-9999,-9999,-9999,42.2,352.6,0,6.8,0,26.1,98.8,348.7248,0.0038,149.8,23.9,0.00786,0.00200,0.00044,3.37,0.82,-9999,21.0,4.0,-9999,1,58638.7164329337,0.0000000024,58638.7163283634,0.0000000027,0.00087,0.00013,66.6,6.6,-79.2,7.4,722.8,513.9,609.5,531144.116,522559,0.44,0
FRB20190604F,-9999,FRB20180916B,29.5031258,6e-07,RA from Marcote et al. (2020),65.7167542,6e-07,Dec from Marcote et al. (2020),129.71,3.73,46.06,0,No error on exposure due to precise position. See Section 2.2.,-9999,-9999,-9999,42.2,352.6,0,6.8,0,26.1,98.8,348.7248,0.0038,149.8,23.9,0.00786,0.00200,0.00044,3.37,0.82,-9999,21.0,4.0,-9999,2,58638.7164329836,0.0000000051,58638.7163284134,0.0000000052,0.00112,0.00037,66,14,-107,24,629.9,469.7,544.0,531144.116,522559,0.44,0
FRB20190604C,-9999,-9999,77.39,0.16,-9999,49.30,0.15,-9999,159.19,5.52,22.2,6.8,-9999,-9999,-9999,-9999,45.1,504.7,0,7.0,0,11.4,61.6,515.636,0.045,351.7,270.9,0.02064,0.01100,0.00062,1.56,0.41,-9999,26.2,4.2,-9999,0,58638.8456098015,0.0000000095,58638.845455180,0.000000017,0.00541,0.00048,2.56,0.44,-10.59,0.79,719.8,400.2,451.6,1036440.336,1045753,0.58,0
FRB20190604G,-9999,-9999,120.810,0.023,-9999,59.50,0.15,-9999,157.7,32.15,27,12,-9999,-9999,-9999,-9999,21.1,231.3,0,2.0,0,3.2,24.8,233.0453,0.0097,181.6,186.5,0.00492,0.000311,0.000050,1.15,0.30,-9999,4.49,0.75,-9999,0,58638.9669740651,0.0000000040,58638.9669041831,0.0000000049,0.001190,0.000098,-2.52,0.82,-0.5,1.4,800.2,400.2,400.2,351006.664,352025,0.435,0
FRB20190605C,-9999,-9999,168.320,0.048,-9999,-5.190,0.093,-9999,262.97,49.91,3.7,5.0,A significant fraction of the localization region of the burst is falling between the FWHM of two beams resulting in a large error on the exposure. See Section 2.2.,-9999,-9999,-9999,25.4,186.0,0,2.0,0,3.8,47.5,187.6421,0.0023,149.8,160.7,0.00098,<0.00052,-9999,4.6,1.5,-9999,4.4,1.5,-9999,0,58639.0977655733,0.0000000022,58639.0977093060,0.0000000023,0.000495,0.000015,9.9,1.0,-40.5,3.4,573.9,400.2,452.2,158225.607,156250,0.498,0
FRB20190605D,-9999,-9999,26.72,0.23,-9999,28.62,0.25,-9999,137.4,-32.69,11.4,6.9,-9999,-9999,-9999,-9999,10.9,1653.1,0,3.5,0,6.3,17.4,1656.5332,0.0055,1607.7,1615.9,0.00393,<0.0012,-9999,0.82,0.43,-9999,2.16,0.84,-9999,0,58639.7035421010,0.0000000064,58639.7030453653,0.0000000066,0.001069,0.000087,48.3,9.1,-50.8,9.5,796.6,520.4,643.9,341204.478,341082,0.452,0
FRB20190605A,-9999,FRB20180916B,29.5031258,6e-07,RA from Marcote et al. (2020),65.7167542,6e-07,Dec from Marcote et al. (2020),129.71,3.73,46.06,0,No error on exposure due to precise position. See Section 2.2.,-9999,-9999,-9999,23,352.6,0,6.8,0,26.1,55.5,349.816,0.018,150.9,25.0,0.00786,0.00076,0.00014,1.39,0.35,-9999,7.5,1.2,-9999,0,58639.7056125692,0.0000000022,58639.7055076716,0.0000000058,0.00213,0.00011,56.7,3.2,-116.4,6.3,587.7,443.5,510.6,344883.523,343513,0.448,0
FRB20190605B,-9999,FRB20180916B,29.5031258,6e-07,RA from Marcote et al. (2020),65.7167542,6e-07,Dec from Marcote et al. (2020),129.71,3.73,46.06,0,No error on exposure due to precise position. See Section 2.2.,-9999,-9999,-9999,25.5,349.4,0,6.8,0,26.1,87.8,348.711,0.014,149.8,23.9,0.02556,0.00172,0.00011,1.81,0.44,-9999,24.9,4.0,-9999,0,58639.7100794850,0.0000000030,58639.7099749188,0.0000000051,0.00200,0.00025,12.1,2.3,-70.4,9.4,522.7,400.2,436.2,702534.557,688239,0.447,0
FRB20190605B,-9999,FRB20180916B,29.5031258,6e-07,RA from Marcote et al. (2020),65.7167542,6e-07,Dec from Marcote et al. (2020),129.71,3.73,46.06,0,No error on exposure due to precise position. See Section 2.2.,-9999,-9999,-9999,25.5,349.4,0,6.8,0,26.1,87.8,348.711,0.014,149.8,23.9,0.02556,0.00172,0.00011,1.81,0.44,-9999,24.9,4.0,-9999,1,58639.7100796043,0.0000000020,58639.7099750381,0.0000000045,0.00125,0.00012,19.6,1.2,-80.2,4.1,535.7,400.2,452.2,702534.557,688239,0.447,0
FRB20190605B,-9999,FRB20180916B,29.5031258,6e-07,RA from Marcote et al. (2020),65.7167542,6e-07,Dec from Marcote et al. (2020),129.71,3.73,46.06,0,No error on exposure due to precise position. See Section 2.2.,-9999,-9999,-9999,25.5,349.4,0,6.8,0,26.1,87.8,348.711,0.014,149.8,23.9,0.02556,0.00172,0.00011,1.81,0.44,-9999,24.9,4.0,-9999,2,58639.7100797215,0.0000000023,58639.7099751554,0.0000000047,0.00074,0.00017,49.5,4.8,-179,16,514.9,410.3,459.7,702534.557,688239,0.447,0
FRB20190606A,-9999,FRB20190604A,218.78,0.16,-9999,53.28,0.17,-9999,93.76,57.58,22.0,9.9,-9999,-9999,-9999,-9999,10.7,551.6,0,3.4,0,6.4,18.3,552.592,0.057,521.0,528.8,0.00393,<0.0017,-9999,0.48,0.27,-9999,1.87,0.90,-9999,0,58640.2323093660,0.0000000088,58640.232143663,0.000000019,0.00133,0.00020,41.8,6.4,-62.5,9.4,677.3,461.3,559.0,402624.308,401882,0.354,0
FRB20190606B,-9999,-9999,108.79,0.18,-9999,86.85,0.19,-9999,126.46,27.41,228,89,-9999,206,96,-9999,29.2,275.0,14.5,9.5,26.0,17.0,39.9,277.486,0.017,222.4,225.2,0.00688,0.00481,0.00040,2.62,0.87,-9999,17.4,5.4,-9999,0,58640.9303041898,0.0000000042,58640.9302209816,0.0000000066,0.00101,0.00020,12.4,1.2,-17.5,1.5,800.2,400.2,569.2,709663.506,707705,0.432,0
FRB20190607A,-9999,-9999,26.230,0.040,-9999,23.660,0.060,-9999,138.44,-37.6,17.6,3.2,-9999,-9999,-9999,-9999,97.7,559.7,0,2.2,0,3.6,142,562.4528,0.0038,518.5,527.4,0.00492,0.000395,0.000027,4.35,0.80,-9999,21.3,3.7,-9999,0,58641.6941281443,0.0000000011,58641.6939594846,0.0000000016,0.001736,0.000036,-0.99,0.17,-3.73,0.30,777.4,400.2,400.2,357375.265,344729,0.446,0
FRB20190607B,-9999,-9999,42.02,0.18,-9999,49.62,0.19,-9999,141.57,-8.98,20,10,-9999,-9999,-9999,-9999,15.8,289.5,0,2.9,0,4.8,17.5,289.3760,0.0048,151.1,127.6,0.00295,<0.0011,-9999,1.06,0.36,-9999,3.20,0.61,-9999,0,58641.7374748944,0.0000000019,58641.7373881207,0.0000000024,0.000916,0.000079,2.0,1.4,-0.7,1.7,800.2,400.2,800.2,353584.416,352026,0.435,0
FRB20190608A,-9999,-9999,359.23,0.22,-9999,19.17,0.24,-9999,105.55,-41.85,12.1,7.1,-9999,-9999,-9999,-9999,12.1,719.8,0,1.9,0,3.6,14.4,722.1756,0.0035,683.8,691.7,0.00098,<0.00049,-9999,1.29,0.51,-9999,1.51,0.59,-9999,0,58642.6202809335,0.0000000010,58642.6200643786,0.0000000015,0.000386,0.000050,6.9,2.0,-9.7,2.7,800.2,400.2,570.8,184165.813,184218,0.408,1
FRB20190609A,-9999,-9999,345.30,0.28,-9999,87.94,0.33,-9999,121.88,25.3,330,140,-9999,330,120,-9999,10.8,315.4,8.4,6.4,17.3,13.5,21,316.6434,0.0023,258.2,259.5,0.00492,<0.00050,-9999,3.6,1.6,-9999,10.4,4.1,-9999,0,58643.11530257009,0.00000000093,58643.1152076199,0.0000000012,0.000432,0.000034,62.4,9.6,-84,13,683.4,491.0,579.3,185074.758,183909,0.409,1
FRB20190609A,-9999,-9999,345.30,0.28,-9999,87.94,0.33,-9999,121.88,25.3,330,140,-9999,330,120,-9999,10.8,315.4,8.4,6.4,17.3,13.5,21,316.6434,0.0023,258.2,259.5,0.00492,<0.00050,-9999,3.6,1.6,-9999,10.4,4.1,-9999,1,58643.1153026590,0.0000000050,58643.1152077088,0.0000000051,0.00212,0.00041,55,23,-67,28,722.4,499.1,600.5,185074.758,183909,0.409,1
FRB20190609B,-9999,-9999,210.49,0.15,-9999,88.350,0.067,-9999,122.36,28.7,470,130,-9999,340,100,-9999,41.2,292.8,5.5,3.5,10.4,6.8,76.5,292.1875,0.0010,239.9,243.9,0.00098,<0.00057,-9999,11.5,4.9,-9999,22.2,8.4,-9999,0,58643.69978164259,0.00000000033,58643.69969402589,0.00000000045,0.000550,0.000010,4.11,0.33,-10.46,0.58,778.7,400.2,487.1,344323.993,333178,0.465,0
FRB20190609C,-9999,-9999,73.17,0.23,-9999,24.06,0.25,-9999,177.28,-12.51,12.4,7.7,-9999,-9999,-9999,-9999,11,480.4,0,2.7,0,4.7,17.1,480.282,0.096,367.6,328.0,0.00098,<0.0026,-9999,0.64,0.21,-9999,1.91,0.43,-9999,0,58643.8188582362,0.0000000050,58643.818714217,0.000000029,0.00207,0.00025,15.2,5.4,-138,36,481.3,400.2,422.9,353866.24,355066,0.43,0
FRB20190609D,-9999,-9999,115.940,0.041,-9999,51.69,0.18,-9999,166.52,28.86,20,10,-9999,-9999,-9999,-9999,16.6,509.5,0,1.5,0,2.7,16.2,511.714,0.043,454.2,454.3,0.00295,<0.0020,-9999,0.66,0.34,-9999,2.36,0.94,-9999,0,58643.9397522146,0.0000000036,58643.939598770,0.000000013,0.00158,0.00019,-1.6,2.7,-17,10,552.6,400.2,400.2,377458.876,375738,0.396,0
FRB20190611A,-9999,FRB20180814A,65.54,0.19,-9999,73.63,0.27,-9999,136.46,16.58,41,24,-9999,43.5,7.9,-9999,15.9,187.6,43.8,6.9,155.9,25.6,26.2,190.449,0.013,102.6,82.1,0.00688,<0.0029,-9999,1.17,0.30,-9999,8.4,1.5,-9999,0,58645.7866014839,0.0000000083,58645.7865443750,0.0000000091,0.00247,0.00020,45.3,6.5,-43.8,6.2,800.2,533.6,671.2,560011.113,556309,0.404,1
FRB20190611A,-9999,FRB20180814A,65.54,0.19,-9999,73.63,0.27,-9999,136.46,16.58,41,24,-9999,43.5,7.9,-9999,15.9,187.6,43.8,6.9,155.9,25.6,26.2,190.449,0.013,102.6,82.1,0.00688,<0.0029,-9999,1.17,0.30,-9999,8.4,1.5,-9999,1,58645.786601600,0.000000020,58645.786544491,0.000000021,0.0028,0.0014,45,20,-44,20,800.2,530.3,666.1,560011.113,556309,0.404,1
FRB20190612A,-9999,-9999,148.16,0.20,-9999,70.42,0.21,-9999,140.83,39.91,35,19,-9999,8,13,A significant fraction of the localization region of the burst is falling between the FWHM of two beams resulting in a large error on the exposure. See Section 2.2.,16.6,427.0,204.0,18.5,401.5,35.9,22.2,432.291,0.049,390.6,398.9,0.07078,0.0381,0.0047,0.79,0.54,-9999,20,10,-9999,0,58646.025689945,0.000000014,58646.025560316,0.000000020,0.00194,0.00094,2.7,1.2,-6.3,1.6,800.2,400.2,497.1,3241199.108,3239993,0.39,1
FRB20190612B,-9999,-9999,222.21,0.22,-9999,4.31,0.12,-9999,358.95,53.88,10.3,6.5,-9999,-9999,-9999,-9999,10.8,186.0,0,5.5,0,9.3,25.6,187.5997,0.0040,159.9,161.8,0.00098,0.000121,0.000028,2.41,0.54,-9999,3.78,0.68,-9999,0,58646.2296618571,0.0000000025,58646.2296056025,0.0000000027,0.000186,0.000060,10.6,1.6,-25.9,3.2,662.1,400.2,491.3,180606.842,175705,0.436,1
FRB20190612C,-9999,-9999,79.120,0.031,-9999,61.01,0.13,-9999,150.02,13.01,31,10,-9999,-9999,-9999,-9999,38.7,1638.5,0,5.2,0,9.0,36.2,1641.5697,0.0045,1533.8,1498.3,0.00393,0.000290,0.000079,3.8,1.0,-9999,12.1,3.2,-9999,0,58646.8327910060,0.0000000020,58646.8322987574,0.0000000024,0.000925,0.000052,7.7,1.0,-8.9,1.2,800.2,400.2,618.3,372155.073,432281,0.306,1
FRB20190613A,-9999,-9999,257.40,0.19,-9999,18.85,0.22,-9999,39.74,30.62,13.5,6.7,-9999,-9999,-9999,-9999,18.2,714.9,0,7.0,0,12.6,14.1,714.977,0.043,661.5,672.6,0.00786,<0.0050,-9999,1.07,0.59,-9999,8.0,3.2,-9999,0,58647.323193465,0.000000011,58647.322979069,0.000000017,0.00387,0.00055,3.3,1.6,-5.7,2.3,800.2,400.2,535.2,552616.896,549930,0.411,1
FRB20190613B,-9999,-9999,65.750,0.046,-9999,42.67,0.14,-9999,158.98,-4.92,20.8,4.6,-9999,-9999,-9999,-9999,37.7,286.3,0,0.4,0,0.7,44.5,285.1379,0.0014,116.3,60.3,0.00098,<0.00045,-9999,1.08,0.21,-9999,1.26,0.27,-9999,0,58647.7891586399,0.0000000019,58647.7890731372,0.0000000020,0.000426,0.000014,2.52,0.54,-8.22,0.97,792.2,400.2,466.6,202199.823,197898,0.364,1
FRB20190614A,-9999,-9999,179.790,0.091,-9999,88.33,0.24,-9999,123.36,28.75,330,140,-9999,350,110,-9999,12.4,1062.7,2.3,1.8,4.5,3.4,14.7,1064.039,0.029,1011.7,1015.7,0.00393,0.00077,0.00016,0.83,0.53,-9999,2.21,0.93,-9999,0,58648.1571234776,0.0000000072,58648.156804410,0.000000011,<0.0013,-9999,1.6,3.1,-29,12,544.0,400.2,411.1,355104.438,354457,0.431,1
FRB20190614B,-9999,-9999,332.860,0.033,-9999,24.690,0.050,-9999,82.65,-25.4,7.6,7.2,-9999,-9999,-9999,-9999,57.6,580.7,0,2.3,0,3.9,54.8,581.9146,0.0013,527.0,535.0,0.00197,<0.00068,-9999,4.5,1.6,-9999,8.4,2.8,-9999,0,58648.5288593349,0.0000000018,58648.5286848393,0.0000000018,0.000648,0.000016,0.81,0.36,-2.75,0.54,800.2,400.2,463.9,366407.892,358714,0.424,0
FRB20190614C,-9999,-9999,356.50,0.23,-9999,35.91,0.23,-9999,108.34,-25.1,14.0,8.3,-9999,-9999,-9999,-9999,12,585.5,0,2.7,0,4.7,9.7,589.163,0.049,531.7,540.2,0.00492,<0.0033,-9999,0.50,0.26,-9999,2.91,0.95,-9999,0,58648.5924826495,0.0000000094,58648.592305980,0.000000017,0.00259,0.00035,-9.4,1.9,9.6,3.1,800.2,400.2,400.2,372256.93,372698,0.401,0
FRB20190616A,-9999,-9999,234.03,0.21,-9999,34.48,0.22,-9999,55.08,54.13,14.0,8.1,-9999,-9999,-9999,-9999,14.6,211.9,0,1.3,0,2.3,13.4,212.5867,0.0066,187.1,187.9,0.00197,<0.00079,-9999,0.73,0.34,-9999,1.67,0.55,-9999,0,58650.2476467006,0.0000000090,58650.2475829534,0.0000000092,0.000654,0.000068,-0.8,1.4,-1.8,2.4,800.2,400.2,400.2,377758.618,376954,0.395,1
FRB20190617A,-9999,-9999,178.60,0.20,-9999,83.870,0.095,-9999,124.73,33.06,115,56,-9999,110,55,-9999,27.1,195.7,13.5,6.3,26.6,13.4,156.4,195.7693,0.0018,149.1,155.1,0.00492,<0.0015,-9999,5.8,2.7,-9999,21.0,9.3,-9999,0,58651.09212488813,0.00000000087,58651.0920661839,0.0000000010,0.001489,0.000013,0.45,0.17,-9.35,0.38,673.2,400.2,409.9,405442.534,357498,0.426,1
FRB20190617B,-9999,-9999,56.430,0.020,-9999,1.16,0.27,-9999,186.12,-39.45,11.9,6.2,-9999,-9999,-9999,-9999,12.7,275.0,0,13.1,0,25.5,16.3,273.51,0.14,229.7,225.0,0.01376,<0.0095,-9999,0.99,0.78,-9999,9.2,4.7,-9999,0,58651.753480234,0.000000019,58651.753398217,0.000000045,0.00758,0.00095,10.6,2.8,-38.4,8.5,586.7,400.2,459.3,715852.982,716218,0.425,1
FRB20190617C,-9999,-9999,134.37,0.21,-9999,35.70,0.21,-9999,187.73,40.08,14.3,8.1,-9999,-9999,-9999,-9999,14.1,637.3,0,4.6,0,8.1,14.1,640.156,0.023,594.8,602.9,0.00983,<0.0047,-9999,0.54,0.26,-9999,4.1,1.4,-9999,0,58651.967797259,0.000000011,58651.967605299,0.000000013,0.00388,0.00040,10.4,4.1,-8.6,4.1,800.2,436.9,732.3,553715.355,553578,0.407,1
FRB20190618A,-9999,-9999,321.25,0.17,-9999,25.440,0.075,-9999,74.96,-17.65,12.6,7.3,-9999,-9999,-9999,-9999,33.4,228.1,0,1.4,0,2.6,52.5,228.9469,0.0032,151.7,164.8,0.00197,<0.00058,-9999,2.4,1.0,-9999,4.3,1.7,-9999,0,58652.4876443119,0.0000000030,58652.4875756588,0.0000000031,0.000548,0.000015,3.34,0.96,-35.8,4.1,540.4,400.2,419.3,366436.499,363578,0.416,1
FRB20190619A,-9999,-9999,165.18,0.22,-9999,68.37,0.23,-9999,137.1,45.59,32,18,-9999,-9999,-9999,-9999,14.3,897.7,0,3.4,0,6.0,15.9,899.9116,0.0063,862.3,871.1,0.00197,<0.0011,-9999,1.57,0.56,-9999,3.33,0.89,-9999,0,58653.053200743,0.000000010,58653.052930891,0.000000011,0.000939,0.000084,4.9,1.6,-7.5,2.2,800.2,400.2,552.9,372038.997,370266,0.405,1
FRB20190619B,-9999,-9999,231.74,0.20,-9999,82.15,0.23,-9999,117.06,33.12,88,45,-9999,95,44,-9999,19.7,270.1,5.3,2.1,9.7,4.0,19,270.5868,0.0048,224.7,230.6,0.00098,<0.00059,-9999,1.96,0.94,-9999,4.5,1.6,-9999,0,58653.2401575495,0.0000000088,58653.2400764101,0.0000000089,0.000516,0.000038,-0.5,1.2,-5.6,2.5,731.8,400.2,400.2,186962.057,183914,0.409,1
