#,NAME,dm,P0,RAJD,DECJD
,(cm^-3,pc),(s),(deg),(deg),
876,J1532-5308,kbm+03,181,3,kbm+03,0.44382460830,4,kbm+03,233.14792,-53.13500,
877,J1532-56,ncb+15,282,0,ncb+15,0.52297708597,13,ncb+15,233.07500,-56.53333,
878,J1534-4428,bbb+12,137.3,2,bbb+12,1.2214259588,3,bbb+12,233.71667,-44.46928,
879,J1534-46,bb10,64.4,78,bb10,0.364835,9,bb10,233.53333,-46.23333,
880,B1530-53,lvw68,24.82,1,mka+73,1.36888090921,2,smd93,233.53487,-53.57203,
881,B1530-539,jlm+92,190.82,2,jml+95,0.289688895200,6,jml+95,233.63996,-54.09436,
882,J1535-4114,ebvb01,66.28,14,ebvb01,0.432866133845,6,ebvb01,233.82113,-41.23419,
883,J1535-4415,ebvb01,110.7,5,jbo+09,0.46840160422,3,jbo+09,233.98300,-44.25233,
884,J1535-5450,kbm+03,219.8,14,kbm+03,0.56673415672,4,kbm+03,233.99275,-54.84056,
885,J1535-5848,kbm+03,107.0,7,kbm+03,0.307177662775,7,kbm+03,233.81983,-58.80769,
886,J1536-3602,jbo+09,96,6,jbo+09,1.31975904174,5,jbo+09,234.07242,-36.04967,
887,J1536-4948,rap+12,38.0,0,rap+12,0.00308,0,rap+12,234.00000,-49.80000,
888,J1536-5433,mlc+01,147.5,19,mlc+01,0.8814384311,3,mlc+01,234.02008,-54.55417,
889,J1536-5907,kel+09,316,2,kel+09,0.55784066031,3,kel+09,234.07383,-59.11767,
890,B1534+12,wol91a,11.61944,2,fst14,0.03790444117830463,16,fst14,234.29151,11.93206,
891,J1537-4912,ebvb01,69.7,14,jbo+09,0.30131077523,8,jbo+09,234.36750,-49.20083,
892,J1537-5153,kbm+03,93,4,kbm+03,1.52812410566,12,kbm+03,234.31554,-51.88500,
893,J1537-5645,mlc+01,707,5,mlc+01,0.43046412386,15,mlc+01,234.46250,-56.75111,
894,J1538+2345,kkl+15,14.909,1,kkl+15,3.44938495332,10,kkl+15,234.52529,23.75111,
895,J1538-5438,mlc+01,136.9,17,mlc+01,0.27672613726,5,mlc+01,234.70396,-54.63806,
896,J1538-5519,kel+09,611,3,kel+09,0.39573063893,8,kel+09,234.67012,-55.32944,
897,J1538-5551,hfs+04,604.6,1,pkj+13,0.104674920844,4,hfs+04,234.68762,-55.86025,
898,J1538-5621,ncb+15,150,18,ncb+15,1.90849449143,2,ncb+15,234.68037,-56.36542,
899,J1538-5638,kbm+03,546,7,kbm+03,0.84398039688,14,kbm+03,234.52375,-56.63667,
900,J1538-5732,lfl+06,152.7,8,lfl+06,0.341212811806,6,lfl+06,234.57575,-57.54147,
901,J1538-5750,kbm+03,91,4,kbm+03,0.506568335296,18,kbm+03,234.53504,-57.83808,
902,J1539-4828,ekl09,117,5,eklk13,1.27284159978,14,eklk13,234.92017,-48.48250,
903,J1539-5521,kbm+03,380,5,kbm+03,1.00495831813,8,kbm+03,234.78321,-55.35311,
904,B1535-56,jlm+92,175.85,3,pkj+13,0.24339220040,2,jml+95,234.80817,-56.44039,
905,J1539-6322,ebvb01,163.5,3,jbo+09,1.63084630957,3,jbo+09,234.85292,-63.38144,
906,J1540-5736,mlc+01,304.5,13,mlc+01,0.61291628569,8,mlc+01,235.24592,-57.61583,
907,J1541-42,bbj+11,60,10,bbj+11,*,0,*,235.47917,-42.31389,
908,J1541-5535,kbm+03,426.1,1,pkj+13,0.29583755345,9,kbm+03,235.45667,-55.58361,
909,J1542-5034,mld+96,91.0,6,hfs+04,0.5992450364,1,dsb+98,235.68946,-50.56706,
910,J1542-5133,hfs+04,186,4,hfs+04,1.7838649877,3,hfs+04,235.58304,-51.55972,
911,J1542-5303,kbm+03,265.7,12,kbm+03,1.20756776526,6,kbm+03,235.72713,-53.06139,
912,B1540-06,mlt+78,18.3774,9,srb+15,0.709064069786,4,hlk+04,235.87566,-6.34590,
913,B1541+09,ls69,34.9758,16,bkk+16,0.748448416229,6,hlk+04,235.91177,9.48787,
914,J1543-5013,kbm+03,211,3,kbm+03,0.6442550645,6,kbm+03,235.99271,-50.23278,
915,J1543-5149,kjb+12,50.93,14,nbb+14,0.0020569603924157,6,nbb+14,235.93396,-51.83186,
916,J1543-5459,mlc+01,345.9,3,pkj+13,0.37711856263,3,mlc+01,235.98438,-54.98714,
917,J1544+4937,brr+13,23.2258,1,brr+13,0.00215928839043292,5,brr+13,236.01870,49.63202,
918,B1541-52,mlt+78,35.16,7,hfs+04,0.178553799688,14,nmc81,236.24935,-53.14625,
919,J1545-4550,bbb+13,68.390,8,bbb+13,0.00357528861884712,12,bbb+13,236.48311,-45.84376,
920,J1546-3747A,lr11,92.17,4,lr11,0.0026056722466,1,lr11,236.51433,-37.78614,
921,J1546-5302,kbm+03,287,3,kbm+03,0.58083988615,4,kbm+03,236.53083,-53.03972,
922,J1546-59,mlb+12,168.3,0,mlb+12,0.00780,0,mlb+12,236.50000,-59.00000,
923,J1547-0944,lbr+13,37.416,22,lbr+13,1.576924632943,44,lbr+13,236.94191,-9.73550,
924,J1547-5750,hfs+04,148,4,hfs+04,0.64719774666,6,hfs+04,236.87750,-57.84150,
925,J1547-5839,kbm+03,222.3,12,kbm+03,0.242190323768,10,kbm+03,236.89579,-58.65272,
926,J1548-4821,kbm+03,126.0,5,kbm+03,0.14565471947,3,kbm+03,237.09692,-48.36381,
927,J1548-4927,kbm+03,141.2,6,kbm+03,0.602738077704,19,kbm+03,237.08112,-49.46122,
928,J1548-5607,mlc+01,314.66,7,pkj+13,0.170933992695,5,mlc+01,237.18346,-56.12608,
929,J1549+2113,fcwa95,24.0553,36,bkk+16,1.262471311613,5,lxf+05,237.42059,21.22414,
930,J1549-4848,mld+96,55.983,8,dsb+98,0.288346763122,2,dsb+98,237.33814,-48.81040,
931,J1549-57,bbj+11,17.7,35,bbj+11,0.7375,3,bbj+11,237.27083,-57.36028,
932,J1549-5722,kbm+03,102,4,kbm+03,0.49777239400,8,kbm+03,237.44958,-57.36722,
933,J1550-5242,kbm+03,337.7,18,kbm+03,0.74965894957,4,kbm+03,237.51229,-52.70194,
934,J1550-5317,kbm+03,600,8,kbm+03,1.42112434544,13,kbm+03,237.52000,-53.28917,
935,J1550-5418,crhr07,830,50,crhr07,2.06983302,4,crhr07,237.72552,-54.30670,
936,J1551-0658,hrm+11,21.6,0,hrm+11,0.00709,0,hrm+11,237.78006,-6.96847,
937,J1551-4424,bbb+12,66.5,4,bbb+12,0.6740603610,2,bbb+12,237.95008,-44.41167,
938,J1551-5310,hfs+04,491.6,7,pkj+13,0.453394164640,11,hfs+04,237.92188,-53.18322,
939,J1552-4937,fsk+04,114.19,8,lem+15,0.0062843113814174,12,lem+15,238.05530,-49.63048,
940,J1552+5437,pbh+17,22.9000,5,pbh+17,0.0024278884863579,6,pbh+17,238.22221,54.61827,
941,J1552-62,bbb+12,120,0,bbb+12,0.1988,0,bbb+12,238.15833,-62.24194,
942,B1550-54,mlt+78,210,7,nmc81,1.0813282469,15,nmc81,238.49833,-54.93500,
943,J1554+18,dsm+16,24.0,0,dsm+16,*,0,*,238.57083,18.06667,
944,J1554-5209,kle+10,130.8,3,kkl+11,0.1252295584025,7,kkl+11,238.61312,-52.16064,
945,J1554-5512,kbm+03,450,12,kbm+03,3.418039313,3,kbm+03,238.66875,-55.20917,
946,J1555-0515,blr+13,23.46,3,blr+13,0.97540989108,5,blr+13,238.91707,-5.26594,
947,B1552-23,mlt+78,51.901,15,hlk+04,0.5325777412091,18,hlk+04,238.88827,-23.68608,
948,B1552-31,mlt+78,73.045,7,hlk+04,0.5181097798008,9,hlk+04,238.82480,-31.57225,
949,J1556+01,ttm+18,19,3,ttm+18,*,0,*,239.00000,1.13333,
950,J1556-5358,kbm+03,436,3,kbm+03,0.99468068673,14,kbm+03,239.21458,-53.98194,
951,J1557-4258,mld+96,144.497,2,dsb+98,0.329186857758,2,dsb+98,239.25108,-42.97018,
952,J1558-5419,mlc+01,657,3,mlc+01,0.59457526355,15,mlc+01,239.67271,-54.32389,
953,J1558-5756,lfl+06,127.8,10,lfl+06,1.12234168628,3,lfl+06,239.62721,-57.94058,
954,J1558-67,mbc+19,105,0,mbc+19,0.267268,0,mbc+19,239.58750,-67.59972,
955,J1559-44,bcm+15,122.0,0,bcm+15,1.16989,0,bcm+15,239.75000,-44.00000,
956,B1556-44,vl72,56.1,4,dmk+93,0.2570560976508,11,smd93,239.92303,-44.64608,
957,B1555-55,mlt+78,212.9,3,hfs+04,0.9572424424,4,nmc81,239.83875,-55.76111,
958,J1600-3053,jbo+07,52.3299,2,abb+18,0.003597928455004779,8,abb+18,240.21626,-30.89705,
959,B1557-50,kac+73,262.791,4,pkj+13,0.1926012327811,7,cuo03,240.22096,-50.73916,
960,B1556-57,mlt+78,176.55,8,hfs+04,0.194454482247,8,smd93,240.08304,-57.85408,
961,J1600-5916,lfl+06,177,4,lfl+06,1.2476661740,3,lfl+06,240.14583,-59.28306,
962,J1601-50,kek+13,59.0,0,kek+13,0.860777,4,kek+13,240.35000,-50.38333,
963,J1601-5244,mlc+01,273,3,mlc+01,2.559356631,7,mlc+01,240.36375,-52.73583,
964,J1601-5335,mlc+01,195.2,6,pkj+13,0.288456511543,16,mlc+01,240.47879,-53.59533,
965,J1602-4957,kbm+03,319,4,kbm+03,0.81999003685,14,kbm+03,240.57583,-49.95889,
966,B1558-50,kac+73,170.79,1,pkj+13,0.86422735995,5,dmk+93,240.57792,-51.00169,
967,J1603+18,dsm+16,29.7,0,dsm+16,0.503,0,dsm+16,240.89167,18.85000,
968,J1603-2531,mld+96,53.763,4,hlk+04,0.283070376692,13,hlk+04,240.77039,-25.52982,
969,B1600-27,mlt+78,46.201,16,hlk+04,0.778313192792,4,hlk+04,240.78360,-27.22434,
970,J1603-3539,ebvb01,77.5,4,ebvb01,0.1419085889640,9,ebvb01,240.97374,-35.66586,
971,J1603-5657,lml+98,264.07,2,dsb+98,0.49607711306,9,dsb+98,240.88108,-56.96227,
972,J1603-7202,llb+96,38.0471,1,hbo06,0.0148419522510823,7,rhc+16,240.89866,-72.04242,
973,J1604-31,kbj+18,63,0,kbj+18,0.883883,5,kbj+18,241.10000,-31.65000,
974,J1604-44,kjr+11,175,0,kjr+11,1.3892,0,kjr+11,241.13333,-44.71667,
975,J1604-4718,lfl+06,52.0,16,lfl+06,0.527465874211,20,lfl+06,241.12254,-47.31331,
976,B1600-49,mlt+78,140.8,5,nmc81,0.327417572788,13,smd93,241.09583,-49.16621,
977,J1604-7203,lml+98,54.370,5,dsb+98,0.341402932218,4,dsb+98,241.12157,-72.05846,
978,J1605+3249,hab07,*,0,*,6.88,0,hab07,241.32717,32.82167,
979,J1605-5215,mlc+01,532,4,mlc+01,1.0136087473,5,mlc+01,241.32917,-52.26333,
980,B1601-52,kac+73,35.1,3,hfs+04,0.6580131007,5,nmc81,241.31750,-52.95958,
981,B1604-00,vl70,10.6823,1,srb+15,0.42181623358258,13,hlk+04,241.80043,-0.54467,
982,J1607-5140,mlc+01,533,3,mlc+01,0.34272279247,9,mlc+01,241.95542,-51.67111,
983,J1607-6449,bbb+12,89.39,7,bbb+12,0.298116357616,9,bbb+12,241.95296,-64.82863,
984,J1609-1930,jbo+09,37,7,jbo+09,1.55791724762,7,jbo+09,242.27229,-19.50222,
985,J1609-4616,hfs+04,150.1,6,hfs+04,0.249608954839,5,hfs+04,242.42137,-46.27292,
986,J1609-5158,mlc+01,1069,8,mlc+01,1.2794023539,7,mlc+01,242.36125,-51.97167,
987,B1607-13,dtws85,49.13,8,hlk+04,1.018392746362,11,hlk+04,242.67823,-13.37286,
988,J1610-17,bb10,52.5,30,bb10,*,0,*,242.54583,-17.83333,
989,J1610-5006,mlc+01,416,3,mlc+01,0.48111885215,5,mlc+01,242.68458,-50.11172,
990,J1610-5303,kbm+03,380.1,8,kbm+03,0.78646802352,9,kbm+03,242.55342,-53.06361,
991,J1611-01,kkl+15,27.21,7,kkl+15,1.29687,2,kkl+15,242.75000,-1.46667,
992,J1611-4811,kbm+03,221,8,kbm+03,1.296850239,3,kbm+03,242.76125,-48.19417,
993,J1611-4949,mlc+01,556.8,18,mlc+01,0.66643792285,8,mlc+01,242.94429,-49.83256,
994,B1607-52,jlm+92,127.345,9,pkj+13,0.182491659288,4,jml+95,242.76333,-52.15656,
995,J1611-5847,lfl+06,79.9,13,lfl+06,0.3545503166464,18,lfl+06,242.96380,-58.79509,
996,J1612+2008,blr+13,19.5082,32,bkk+16,0.4266459810253,12,blr+13,243.09763,20.13842,
997,J1612-2408,jbo+09,49,4,jbo+09,0.92383371069,3,jbo+09,243.10858,-24.13444,
998,J1612-49,ncb+15,439,5,ncb+15,0.19268718417,14,ncb+15,243.22500,-49.45000,
999,J1612-5136,kbm+03,1173,12,kbm+03,0.48331051132,12,kbm+03,243.00250,-51.61500,
1000,J1612-55,ncb+15,312,8,ncb+15,0.846907,3,ncb+15,243.02500,-55.15000,
1001,J1612-5805,kjv+10,171.3,4,bbb+12,0.61552045802,3,bbb+12,243.11590,-58.09144,
1002,B1609-47,mlt+78,161.2,3,hfs+04,0.38237595278,5,nmc81,243.37096,-47.24050,
1003,J1613-5211,mlc+01,360.1,20,mlc+01,0.45750181782,7,mlc+01,243.42692,-52.18917,
1004,J1613-5234,mlc+01,624,4,mlc+01,0.65522059567,18,mlc+01,243.48954,-52.57139,
1005,B1612+07,mlt+78,21.3949,3,srb+15,1.206801436397,5,hlk+04,243.67044,7.62528,
1006,J1614-2230,crh+06a,34.9179,3,abb+18,0.003150807655461170,4,abb+18,243.65211,-22.50869,
1007,J1614-23,crh+06a,52,0,crh+06a,0.0335,0,crh+06a,243.50000,-23.25000,
1008,J1614-38,bbb+12,110,0,bbb+12,0.4641,0,bbb+12,243.67917,-38.77083,
1009,J1614-3937,mld+96,152.44,2,dsb+98,0.407292274238,6,dsb+98,243.63011,-39.62467,
1010,B1610-50,jlm+92,582.4,1,pkj+13,0.23169383623,8,wmp+00,243.54704,-50.80097,
1011,J1614-5144,kbm+03,748,13,kbm+03,1.5340081422,5,kbm+03,243.69042,-51.74694,
1012,J1614-5402,kbm+03,300,4,kbm+03,0.57259227192,6,kbm+03,243.70992,-54.04639,
1013,B1612-29,mlt+78,44.79,14,hlk+04,2.47756787384,5,hlk+04,243.97015,-29.67104,
1014,J1615-5444,kbm+03,312.6,5,kbm+03,0.360957675308,4,kbm+03,243.75496,-54.74233,
1015,B1611-55,jlm+92,124.48,8,jml+95,0.79152571562,2,jml+95,243.91846,-55.61681,
1016,J1616-5017,ncb+15,194,4,ncb+15,0.491384121830,13,ncb+15,244.12454,-50.28747,
1017,J1616-5109,mlc+01,1160,15,mlc+01,1.2195938825,8,mlc+01,244.12875,-51.15472,
1018,J1616-5208,mlc+01,488,3,mlc+01,1.0258308926,4,mlc+01,244.09750,-52.14667,
1019,J1617-4216,ebvb01,163.6,5,ebvb01,3.42846630955,13,ebvb01,244.34742,-42.28306,
1020,J1617-4608,lfl+06,321.5,12,lfl+06,0.567080221721,10,lfl+06,244.39627,-46.14347,
1021,J1617-5055,kcm+98,467,5,kcm+98,0.069356847,3,kcm+98,244.37208,-50.92033,
1022,J1618-36,mbc+19,104,0,mbc+19,0.005778747,0,mbc+19,244.63375,-36.06167,
1023,J1618-3921,eb01b,117.965,11,ocg+18,0.011987308585310,22,ocg+18,244.57844,-39.35050,
1024,J1618-4723,kbm+03,134.7,3,kbm+03,0.20355287786,5,kbm+03,244.52833,-47.38864,
1025,J1619-42,kek+13,172.0,0,kek+13,1.023152,4,kek+13,244.77500,-42.03333,
1026,J1620-4927,pga+12,*,0,*,0.1719346524466,15,pga+12,245.17300,-49.46031,
1027,J1620-5414,hfs+04,71,8,hfs+04,1.15636028782,9,hfs+04,245.06017,-54.24769,
1028,J1621-5039,mlc+01,261,3,mlc+01,1.08401994353,16,mlc+01,245.26962,-50.66350,
1029,J1621-5243,kbm+03,363,4,kbm+03,0.37192413884,6,kbm+03,245.48250,-52.72889,
1030,J1622-0315,san16,21.4,0,san16,0.003845429067931,3,san16,245.74845,-3.26037,
1031,J1622-3751,bbb+12,153.8,5,bbb+12,0.7314627228,5,bbb+12,245.51908,-37.85386,
1032,J1622-4332,lml+98,230.68,2,dsb+98,0.91693752262,2,dsb+98,245.68945,-43.54117,
1033,J1622-4347,lfl+06,177,3,lfl+06,0.457681471040,9,lfl+06,245.62525,-43.78928,
1034,J1622-4802,mlc+01,364.3,13,mlc+01,0.26507223569,3,mlc+01,245.69662,-48.03697,
1035,J1622-4845,ncb+15,292,7,ncb+15,0.73509164794,8,ncb+15,245.52271,-48.77472,
1036,J1622-4944,mlc+01,755,4,mlc+01,1.0729678942,3,mlc+01,245.65625,-49.74167,
1037,J1622-4950,lbb+10,820,30,lbb+10,4.327020261,15,scs+17,245.68667,-49.84844,
1038,J1622-6617,kjb+12,88.024,9,nbb+14,0.023623444739392,12,nbb+14,245.51528,-66.28805,
1039,J1623-0841,blr+13,59.79,2,jcs+17,0.50301500560,1,jcs+17,245.92784,-8.69350,
1040,B1620-09,mlt+78,68.183,10,hlk+04,1.2764458195155,17,hlk+04,245.82365,-9.14700,
1041,B1620-26,lbb+88,62.8633,5,tacl99,0.0110757509142025,18,tacl99,245.90926,-26.53160,
1042,B1620-42,mlt+78,295,5,nmc81,0.3645903553,4,nmc81,245.95142,-42.94778,
1043,J1623-4949,mlc+01,183.3,10,mlc+01,0.72573215540,9,mlc+01,245.97833,-49.81778,
1044,J1623-5005,cwp+17,*,0,*,0.0850721461634,8,cwp+17,245.76712,-50.08753,
1045,J1624-4041,cwp+17,*,0,*,0.1678611451478,9,cwp+17,246.04136,-40.69158,
1046,J1624-4411,lfl+06,139.4,14,lfl+06,0.233164076390,4,lfl+06,246.08900,-44.19272,
1047,J1624-4613,lfl+06,224.2,19,lfl+06,0.8712426056,4,lfl+06,246.07792,-46.21722,
1048,J1624-4721,kbm+03,364,5,kbm+03,0.44872324857,7,kbm+03,246.22871,-47.35750,
1049,J1624+8643,slr+14,46.43,2,lsk+18,0.3957630220383,16,lsk+18,246.13635,86.72034,
1050,J1625-4048,mld+96,145,6,mld+96,2.3552781933,2,dsb+98,246.29304,-40.80597,
1051,J1625-4904,mlc+01,684.8,17,mlc+01,0.46033949229,7,mlc+01,246.32521,-49.07600,
1052,J1625-4913,kjv+10,720,1,bbb+12,0.35585626277,5,bbb+12,246.31838,-49.22906,
1053,J1626-44,kek+13,269.2,0,kek+13,0.3083536,5,kek+13,246.75000,-44.36667,
1054,J1626-4537,kbm+03,237.0,7,kbm+03,0.370141128114,9,kbm+03,246.70408,-45.62378,
1055,J1626-4807,mlc+01,817,6,mlc+01,0.29392818864,7,mlc+01,246.67708,-48.13167,
1056,J1626-6621,bbb+12,84.11,5,bbb+12,0.45086776633,1,bbb+12,246.52855,-66.35424,
1057,J1627+1419,fcwa95,32.16696,84,bkk+16,0.490856730096,2,fcwa95,246.82816,14.32242,
1058,J1627-4706,lfl+06,456.1,18,lfl+06,0.140745806053,6,lfl+06,246.86979,-47.11394,
1059,J1627-4845,kmj+96,557.8,7,hfs+04,0.612330650088,9,kmj+96,246.79308,-48.75222,
1060,J1627-49,ncb+15,594,16,ncb+15,0.623678,3,ncb+15,246.92500,-49.90000,
1061,J1627-51,ncb+15,201,4,ncb+15,0.4396840,5,ncb+15,246.87500,-51.13333,
1062,J1627-5547,kbm+03,166.2,9,kbm+03,0.35246421320,7,kbm+03,246.83783,-55.79789,
1063,J1627-5936,kjv+10,99.3,2,bbb+12,0.35423394051,6,bbb+12,246.96912,-59.61536,
1064,J1628-3205,rap+12,42.1,0,rap+12,0.00321,0,rap+12,247.02917,-32.09692,
1065,J1628+4406,slr+14,7.32981,2,lsk+18,0.18117848994715,7,lsk+18,247.20963,44.11184,
1066,J1628-4804,mlc+01,952,3,mlc+01,0.86597096270,12,mlc+01,247.11179,-48.08306,
1067,J1628-4828,kbm+03,1209,15,kbm+03,4.1375385239,16,kbm+03,247.12875,-48.47833,
1068,J1629-3636,bbb+12,101,1,bbb+12,2.988192686,9,bbb+12,247.39921,-36.60361,
1069,J1629-6902,eb01b,29.490,3,eb01b,0.0060006034432179,19,eb01b,247.28654,-69.04592,
1070,J1630+3734,san16,14.18009,7,san16,0.0033181121293936,9,san16,247.65195,37.57836,
1071,J1630-4719,kbm+03,489.6,16,kbm+03,0.55907133302,4,kbm+03,247.51029,-47.32833,
1072,B1626-47,jlm+92,498,5,jml+95,0.57597141155,2,jml+95,247.65613,-47.55139,
1073,J1631-1612,rsm+13,33.77,2,rsm+13,0.67768391249,4,rsm+13,247.96862,-16.21444,
1074,J1631-4155,lfl+06,235,4,lfl+06,0.55124125377,4,lfl+06,247.82637,-41.91769,
1075,J1632-1013,crh+06a,89.9,2,crh+06a,0.71763732795,2,crh+06a,248.22583,-10.22167,
1076,J1632-4509,hfs+04,412,4,hfs+04,1.0468098769,4,hfs+04,248.05833,-45.15250,
1077,J1632-4621,mlc+01,562.9,8,mlc+01,1.70915449528,4,mlc+01,248.20755,-46.36350,
1078,J1632-4757,hfs+04,574.2,5,pkj+13,0.228564097816,10,hfs+04,248.06967,-47.95953,
1079,J1632-4818,mlc+01,758,5,mlc+01,0.81345283358,7,mlc+01,248.16558,-48.31461,
1080,J1633-2009,blr+13,48.19,6,blr+13,0.93555704483,6,blr+13,248.48042,-20.16917,
1081,B1630-44,jlm+92,474.1,3,hfs+04,0.436506697158,4,jml+95,248.44603,-44.88550,
1082,J1633-4805,kbm+03,1120,9,kbm+03,0.71083007880,16,kbm+03,248.27250,-48.09333,
1083,B1629-50,jlm+92,398.41,8,jml+95,0.352142380018,3,jml+95,248.25043,-50.25225,
1084,J1634-49,ncb+15,649,12,ncb+15,0.68493649236,2,ncb+15,248.62500,-49.86667,
1085,J1634-5107,lfl+06,372.8,20,lfl+06,0.507356002674,13,yws+15,248.52079,-51.12933,
1086,J1634-5640,bbb+12,148.0,1,bbb+12,0.22420119106,8,bbb+12,248.57988,-56.68019,
1087,J1635-1511,jbo+09,54,8,jbo+09,1.17938703902,8,jbo+09,248.94733,-15.19778,
1088,B1633+24,skk+80,24.2671,44,bkk+16,0.4905065128003,17,hlk+04,248.85742,24.31314,
1089,J1635-26,bbb+12,100,0,bbb+12,0.5105,0,bbb+12,248.96667,-26.27139,
1090,J1635-4513,kbm+03,416,5,kbm+03,1.5947455499,8,kbm+03,248.98083,-45.22417,
1091,J1635-4735,etm+09,*,0,*,2.594578,6,etm+09,248.96602,-47.58981,
1092,J1635-4944,kbm+03,474,6,kbm+03,0.67196419932,9,kbm+03,248.98083,-49.74333,
1093,B1630-59,mlt+78,134.9,13,nmc81,0.52912125685,11,nmc81,248.78783,-59.91139,
1094,J1636-4440,kel+09,449,1,kel+09,0.20664850874,3,kel+09,249.06887,-44.67361,
1095,J1636-4803,kbm+03,503,7,kbm+03,1.2046438889,3,kbm+03,249.13333,-48.06528,
1096,J1636-4933,kbm+03,542.7,15,kbm+03,0.43036655800,4,kbm+03,249.22979,-49.55278,
1097,J1637-4335,kbm+03,608,8,kbm+03,0.77136654042,18,kbm+03,249.48667,-43.59500,
1098,J1637-4450,lfl+06,470.7,8,lfl+06,0.252869846841,20,lfl+06,249.47146,-44.84064,
1099,B1634-45,jlm+92,193.23,7,jml+95,0.1187713928329,5,jml+95,249.49462,-45.89092,
1100,J1637-46,kek+13,660.4,0,kek+13,0.493091,2,kek+13,249.40000,-46.21667,
1101,J1637-4642,kbm+03,419.1,3,pkj+13,0.154027427712,10,kbm+03,249.30737,-46.70417,
1102,J1637-4721,kbm+03,448,7,kbm+03,1.16574138660,20,kbm+03,249.29750,-47.35083,
1103,J1637-4816,kel+09,738,2,kel+09,0.8373653018,3,kel+09,249.49450,-48.27000,
1104,J1638-3815,lfl+06,238.0,11,lfl+06,0.69826060054,20,lfl+06,249.65562,-38.25094,
1105,J1638-3951,eklk13,249,4,eklk13,0.77113024025,8,eklk13,249.56483,-39.86639,
1106,J1638-42,bbb+12,410,0,bbb+12,0.5109,0,bbb+12,249.62917,-42.56556,
1107,J1638-4344,kbm+03,237,3,kbm+03,1.12194419355,7,kbm+03,249.72033,-43.73444,
1108,J1638-44,ncb+15,494,5,ncb+15,0.5680566269,3,ncb+15,249.57500,-44.66667,
1109,J1638-4417,hfs+04,436.4,3,pkj+13,0.1178015507206,9,hfs+04,249.69259,-44.28433,
1110,J1638-4608,kbm+03,423.1,1,pkj+13,0.278137287280,6,kbm+03,249.59575,-46.13656,
1111,J1638-4725,lfl+06,552.1,14,lfl+06,0.7639335,3,lfl+06,249.55392,-47.42556,
1112,J1638-5226,kbm+03,170.1,15,kbm+03,0.340502709437,6,kbm+03,249.74983,-52.44928,
1113,J1639-4359,kbm+03,258.9,16,kbm+03,0.58755897769,4,kbm+03,249.77854,-43.99778,
1114,B1635-45,jlm+92,258.91,4,hfs+04,0.264557925602,4,jml+95,249.83834,-46.07586,
1115,J1640+2224,wol95,18.462,8,abb+18,0.0031633158188015911,20,abb+18,250.06977,22.40245,
1116,J1640-4631,gth+14,*,0,*,0.2064430480,18,gth+14,250.18133,-46.52650,
1117,J1640-4648,kbm+03,474,3,kbm+03,0.178352043293,13,kbm+03,250.19842,-46.81250,
1118,B1636-47,jlm+92,586.32,6,pkj+13,0.51740483467,2,jml+95,250.05496,-47.25981,
1119,J1640-4951,kbm+03,411.4,19,kbm+03,0.73909894649,3,kbm+03,250.18150,-49.85058,
1120,J1641-2347,ebvb01,27.7,3,ebvb01,1.091008429855,16,ebvb01,250.32517,-23.79333,
1121,B1639+36A,kapw91,30.36,4,kapw91,0.0103775094520,6,kapw91,250.42033,36.45429,
1122,B1639+36B,and92,29.5,15,and92,0.003528072,5,and92,250.42083,36.46028,
1123,J1641+3627C,hrs+07,30.1,1,hrs+07,0.003722,1,hrs+07,250.42083,36.46028,
1124,J1641+3627D,hrs+07,30.6,1,hrs+07,0.003118,1,hrs+07,250.42083,36.46028,
1125,J1641+3627E,hrs+07,30.3,1,hrs+07,0.002487,1,hrs+07,250.42083,36.46028,
1126,J1641+8049,slr+14,31.08960,3,lsk+18,0.00202117938468221,9,lsk+18,250.33683,80.83137,
1127,J1643-1224,lnl+95,62.4143,0,rhc+16,0.00462164152493627,20,rhc+16,250.90901,-12.41630,
1128,J1643-4505,lfl+06,478.6,6,pkj+13,0.237383081875,17,lfl+06,250.90404,-45.09611,
1129,J1643-4522,kbm+03,482,4,kbm+03,1.34789947290,11,kbm+03,250.83500,-45.36694,
1130,J1643-4550,kbm+03,450.8,17,kbm+03,0.717508089981,16,kbm+03,250.80633,-45.84847,
1131,J1644-44,kek+13,535.1,0,kek+13,0.1739106,2,kek+13,251.15000,-44.16667,
1132,B1641-45,kac+73,478.8,8,dmk+93,0.455059775403,10,smd93,251.20534,-45.98597,
1133,J1644-46,kek+13,405.8,0,kek+13,0.2509406,1,kek+13,251.02500,-46.43333,
1134,J1644-4657,eklk13,718,6,eklk13,0.12596223249,4,eklk13,251.16042,-46.96056,
1135,B1642-03,ht69,35.7555,8,srb+15,0.387689698034,7,hlk+04,251.25851,-3.29953,
1136,J1645+1012,fcwa95,36.17129,19,bkk+16,0.410860719379,1,fcwa95,251.39340,10.20446,
1137,J1646-2142,rap+12,29.8,0,rap+12,0.00585,0,rap+12,251.57554,-21.70250,
1138,J1646-4308,kbm+03,595,15,kbm+03,0.8406799814,3,kbm+03,251.73042,-43.13528,
1139,B1643-43,jlm+92,490.4,3,hfs+04,0.23160332930,9,jml+95,251.71375,-43.77722,
1140,J1646-5123,lfl+06,279,3,lfl+06,0.530075207410,20,lfl+06,251.65146,-51.38739,
1141,B1641-68,mlt+78,43,2,nmc81,1.7856112396,6,nmc81,251.72833,-68.53083,
